Modelo,CodigoModelo,AnoLabel,AnoModelo,Combustivel,Valor,CodigoFipe,MesReferencia,DataConsulta,Valor_num,Marca
CITY Sedan EX 1.5 Flex 16V 4p Aut.,4971,2021 Flex,2021.0,Flex,"R$ 88.304,00",014061-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:45",88304.0,Honda
CITY Sedan EX 1.5 Flex 16V 4p Aut.,4971,2020 Flex,2020.0,Flex,"R$ 84.959,00",014061-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:45",84959.0,Honda
CITY Sedan EX 1.5 Flex 16V 4p Aut.,4971,2019 Flex,2019.0,Flex,"R$ 80.306,00",014061-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:45",80306.0,Honda
CITY Sedan EX 1.5 Flex 16V 4p Mec.,4972,,,,,,,,,Honda
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,4973,2026 Flex,2026.0,Flex,"R$ 135.180,00",014063-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:45",135180.0,Honda
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,4973,2025 Flex,2025.0,Flex,"R$ 126.339,00",014063-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:45",126339.0,Honda
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,4973,2024 Flex,2024.0,Flex,"R$ 116.283,00",014063-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",116283.0,Honda
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,4973,2023 Flex,2023.0,Flex,"R$ 105.437,00",014063-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",105437.0,Honda
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,4973,2022 Flex,2022.0,Flex,"R$ 98.227,00",014063-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",98227.0,Honda
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,4973,2021 Flex,2021.0,Flex,"R$ 89.673,00",014063-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",89673.0,Honda
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,4973,2020 Flex,2020.0,Flex,"R$ 87.383,00",014063-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",87383.0,Honda
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,4973,2019 Flex,2019.0,Flex,"R$ 84.240,00",014063-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",84240.0,Honda
CITY Sedan EXL 1.5 Flex 16V 4p Mec.,4974,,,,,,,,,Honda
CITY Sedan LX 1.5 Flex 16V 4p Aut.,4975,2026 Flex,2026.0,Flex,"R$ 110.963,00",014059-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",110963.0,Honda
CITY Sedan LX 1.5 Flex 16V 4p Aut.,4975,2025 Flex,2025.0,Flex,"R$ 107.965,00",014059-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",107965.0,Honda
CITY Sedan LX 1.5 Flex 16V 4p Aut.,4975,2024 Flex,2024.0,Flex,"R$ 103.167,00",014059-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",103167.0,Honda
CITY Sedan LX 1.5 Flex 16V 4p Aut.,4975,2021 Flex,2021.0,Flex,"R$ 87.632,00",014059-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",87632.0,Honda
CITY Sedan LX 1.5 Flex 16V 4p Aut.,4975,2020 Flex,2020.0,Flex,"R$ 84.405,00",014059-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",84405.0,Honda
CITY Sedan LX 1.5 Flex 16V 4p Aut.,4975,2019 Flex,2019.0,Flex,"R$ 79.641,00",014059-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",79641.0,Honda
CITY Sedan LX 1.5 Flex 16V 4p Mec.,4976,,,,,,,,,Honda
CITY Sedan Personal 1.5 Flex 16V Aut.,8212,2021 Flex,2021.0,Flex,"R$ 87.493,00",014098-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",87493.0,Honda
CITY Sedan Personal 1.5 Flex 16V Aut.,8212,2020 Flex,2020.0,Flex,"R$ 84.446,00",014098-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",84446.0,Honda
CITY Sedan Personal 1.5 Flex 16V Aut.,8212,2019 Flex,2019.0,Flex,"R$ 79.672,00",014098-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:46",79672.0,Honda
CITY Sedan SPORT 1.5 FLEX 16V 4p Mec.,6534,,,,,,,,,Honda
CITY Sedan Touring 1.5 Flex 16V 4p Aut.,9678,2026 Flex,2026.0,Flex,"R$ 136.832,00",014106-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",136832.0,Honda
CITY Sedan Touring 1.5 Flex 16V 4p Aut.,9678,2025 Flex,2025.0,Flex,"R$ 131.205,00",014106-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",131205.0,Honda
CITY Sedan Touring 1.5 Flex 16V 4p Aut.,9678,2024 Flex,2024.0,Flex,"R$ 122.968,00",014106-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",122968.0,Honda
CITY Sedan Touring 1.5 Flex 16V 4p Aut.,9678,2023 Flex,2023.0,Flex,"R$ 112.528,00",014106-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",112528.0,Honda
CITY Sedan Touring 1.5 Flex 16V 4p Aut.,9678,2022 Flex,2022.0,Flex,"R$ 102.447,00",014106-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",102447.0,Honda
VERSA 1.0 12V FlexStart 4p Mec.,7166,2020 Flex,2020.0,Flex,"R$ 50.517,00",023131-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",50517.0,Nissan
VERSA 1.0 12V FlexStart 4p Mec.,7166,2019 Flex,2019.0,Flex,"R$ 49.216,00",023131-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",49216.0,Nissan
VERSA Advance 1.6 16V Flex Aut.,9231,2026 Flex,2026.0,Flex,"R$ 112.842,00",023175-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",112842.0,Nissan
VERSA Advance 1.6 16V Flex Aut.,9231,2025 Flex,2025.0,Flex,"R$ 107.271,00",023175-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",107271.0,Nissan
VERSA Advance 1.6 16V Flex Aut.,9231,2024 Flex,2024.0,Flex,"R$ 97.584,00",023175-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",97584.0,Nissan
VERSA Advance 1.6 16V Flex Aut.,9231,2023 Flex,2023.0,Flex,"R$ 90.467,00",023175-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",90467.0,Nissan
VERSA Advance 1.6 16V Flex Aut.,9231,2022 Flex,2022.0,Flex,"R$ 82.138,00",023175-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",82138.0,Nissan
VERSA Advance 1.6 16V Flex Aut.,9231,2021 Flex,2021.0,Flex,"R$ 80.116,00",023175-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",80116.0,Nissan
VERSA Exclusive 1.6 16V Flex Aut.,9232,2026 Flex,2026.0,Flex,"R$ 121.821,00",023174-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",121821.0,Nissan
VERSA Exclusive 1.6 16V Flex Aut.,9232,2025 Flex,2025.0,Flex,"R$ 117.253,00",023174-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:47",117253.0,Nissan
VERSA Exclusive 1.6 16V Flex Aut.,9232,2024 Flex,2024.0,Flex,"R$ 105.336,00",023174-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",105336.0,Nissan
VERSA Exclusive 1.6 16V Flex Aut.,9232,2023 Flex,2023.0,Flex,"R$ 96.615,00",023174-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",96615.0,Nissan
VERSA Exclusive 1.6 16V Flex Aut.,9232,2022 Flex,2022.0,Flex,"R$ 83.141,00",023174-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",83141.0,Nissan
VERSA Exclusive 1.6 16V Flex Aut.,9232,2021 Flex,2021.0,Flex,"R$ 80.922,00",023174-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",80922.0,Nissan
VERSA S 1.0 12V FlexStart 4p Mec.,7167,,,,,,,,,Nissan
VERSA S 1.6 16V Flex Fuel 4p Mec.,5708,,,,,,,,,Nissan
VERSA S 1.6 16V FlexStart 4p Mec.,7627,2020 Flex,2020.0,Flex,"R$ 58.468,00",023142-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",58468.0,Nissan
VERSA S 1.6 16V FlexStart 4p Mec.,7627,2019 Flex,2019.0,Flex,"R$ 53.289,00",023142-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",53289.0,Nissan
VERSA Sense 1.6 16V Flex Aut.,9233,2026 Flex,2026.0,Flex,"R$ 112.510,00",023176-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",112510.0,Nissan
VERSA Sense 1.6 16V Flex Aut.,9233,2025 Flex,2025.0,Flex,"R$ 100.189,00",023176-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",100189.0,Nissan
VERSA Sense 1.6 16V Flex Aut.,9233,2024 Flex,2024.0,Flex,"R$ 90.749,00",023176-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",90749.0,Nissan
VERSA Sense 1.6 16V Flex Aut.,9233,2023 Flex,2023.0,Flex,"R$ 84.318,00",023176-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",84318.0,Nissan
VERSA Sense 1.6 16V Flex Aut.,9233,2022 Flex,2022.0,Flex,"R$ 75.775,00",023176-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",75775.0,Nissan
VERSA Sense 1.6 16V Flex Aut.,9233,2021 Flex,2021.0,Flex,"R$ 73.926,00",023176-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",73926.0,Nissan
VERSA Sense 1.6 16V Flex Mec.,9234,2022 Flex,2022.0,Flex,"R$ 73.933,00",023177-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",73933.0,Nissan
VERSA Sense 1.6 16V Flex Mec.,9234,2021 Flex,2021.0,Flex,"R$ 69.858,00",023177-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",69858.0,Nissan
VERSA SL 1.6 16V Flex Fuel 4p Mec.,5709,,,,,,,,,Nissan
VERSA SL 1.6 16V FlexStart 4p Aut.,7628,2020 Flex,2020.0,Flex,"R$ 66.297,00",023140-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:48",66297.0,Nissan
VERSA SL 1.6 16V FlexStart 4p Aut.,7628,2019 Flex,2019.0,Flex,"R$ 63.436,00",023140-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",63436.0,Nissan
VERSA SL 1.6 16V FlexStart 4p Mec.,7629,2019 Flex,2019.0,Flex,"R$ 61.044,00",023138-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",61044.0,Nissan
VERSA SL Direct 1.6 16V Flex  Aut. ,9598,2020 Flex,2020.0,Flex,"R$ 63.447,00",023164-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",63447.0,Nissan
VERSA SL Direct 1.6 16V Flex  Aut. ,9598,2019 Flex,2019.0,Flex,"R$ 61.899,00",023164-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",61899.0,Nissan
VERSA Special Ed. 1.6 16V FlexStart Aut.,9060,2020 Flex,2020.0,Flex,"R$ 61.077,00",023167-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",61077.0,Nissan
VERSA SR 1.6 16V Flex Aut.,11086,2025 Flex,2025.0,Flex,"R$ 108.268,00",023190-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",108268.0,Nissan
VERSA SV 1.6 16V Flex Fuel 4p Mec.,5710,,,,,,,,,Nissan
VERSA SV 1.6 16V FlexStart 4p Aut.,7630,2020 Flex,2020.0,Flex,"R$ 65.024,00",023144-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",65024.0,Nissan
VERSA SV 1.6 16V FlexStart 4p Aut.,7630,2019 Flex,2019.0,Flex,"R$ 60.601,00",023144-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",60601.0,Nissan
VERSA SV 1.6 16V FlexStart 4p Mec.,7631,2020 Flex,2020.0,Flex,"R$ 62.725,00",023137-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",62725.0,Nissan
VERSA SV 1.6 16V FlexStart 4p Mec.,7631,2019 Flex,2019.0,Flex,"R$ 56.991,00",023137-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",56991.0,Nissan
VERSA UNIQUE 1.6 16V Flex 4p Mec.,7168,,,,,,,,,Nissan
VERSA UNIQUE 1.6 16V FlexStart 4p Aut.,7632,,,,,,,,,Nissan
VERSA V-DRIVE 1.0  12V Flex Mec.,9168,2021 Flex,2021.0,Flex,"R$ 47.671,00",023169-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:49",47671.0,Nissan
VERSA V-DRIVE 1.6 16V Flex Mec.,9169,2021 Flex,2021.0,Flex,"R$ 59.618,00",023170-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",59618.0,Nissan
VERSA V-DRIVE Esp.Ed. 1.6 16v Flex Aut.,9170,2021 Flex,2021.0,Flex,"R$ 66.204,00",023168-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",66204.0,Nissan
VERSA V-DRIVE PLUS 1.6 16V Flex Aut.,9171,2021 Flex,2021.0,Flex,"R$ 67.762,00",023171-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",67762.0,Nissan
VERSA V-DRIVE Premium 1.6 16v Flex Aut.,9172,2021 Flex,2021.0,Flex,"R$ 70.140,00",023172-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",70140.0,Nissan
KICKS Active 1.6 16V Flex Aut.,10139,2024 Flex,2024.0,Flex,"R$ 96.755,00",023186-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",96755.0,Nissan
KICKS Active 1.6 16V Flex Aut.,10139,2023 Flex,2023.0,Flex,"R$ 94.015,00",023186-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",94015.0,Nissan
KICKS Active 1.6 16V Flex Aut.,10139,2022 Flex,2022.0,Flex,"R$ 87.670,00",023186-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",87670.0,Nissan
KICKS Active S 1.6 16V Flex Aut.,9334,2022 Flex,2022.0,Flex,"R$ 89.714,00",023173-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",89714.0,Nissan
KICKS Active S 1.6 16V Flex Aut.,9334,2021 Flex,2021.0,Flex,"R$ 83.049,00",023173-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:50",83049.0,Nissan
KICKS Advance 1.0 Turbo Flex Aut.,11499,2026 Flex,2026.0,Flex,"R$ 157.371,00",023195-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",157371.0,Nissan
KICKS Advance 1.6 16V Flex Aut.,9335,2024 Flex,2024.0,Flex,"R$ 108.823,00",023180-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",108823.0,Nissan
KICKS Advance 1.6 16V Flex Aut.,9335,2023 Flex,2023.0,Flex,"R$ 100.380,00",023180-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",100380.0,Nissan
KICKS Advance 1.6 16V Flex Aut.,9335,2022 Flex,2022.0,Flex,"R$ 93.258,00",023180-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",93258.0,Nissan
KICKS Exclusive 1.0 Turbo Flex Aut.,11799,2026 Flex,2026.0,Flex,"R$ 163.120,00",023196-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",163120.0,Nissan
KICKS Exclusive 1.6 16V Flex Aut.,9336,2024 Flex,2024.0,Flex,"R$ 116.220,00",023181-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",116220.0,Nissan
KICKS Exclusive 1.6 16V Flex Aut.,9336,2023 Flex,2023.0,Flex,"R$ 109.134,00",023181-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",109134.0,Nissan
KICKS Exclusive 1.6 16V Flex Aut.,9336,2022 Flex,2022.0,Flex,"R$ 99.281,00",023181-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",99281.0,Nissan
KICKS Platinum 1.0 Turbo Flex Aut.,11501,2026 Flex,2026.0,Flex,"R$ 174.171,00",023197-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",174171.0,Nissan
KICKS Play Active Plus 1.6 16V Flex Aut.,11343,2025 Flex,2025.0,Flex,"R$ 110.558,00",023191-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",110558.0,Nissan
KICKS Play Advance Plus 1.6 16V Flex Aut,11344,2025 Flex,2025.0,Flex,"R$ 122.706,00",023193-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",122706.0,Nissan
KICKS Play Sense 1.6 16V Flex Aut.,11345,2025 Flex,2025.0,Flex,"R$ 114.894,00",023192-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:51",114894.0,Nissan
KICKS Rio 2016 1.6 16V FlexStar 5p Aut.,7669,,,,,,,,,Nissan
KICKS S 1.6 16V Flex 5p Aut.,8020,2021 Flex,2021.0,Flex,"R$ 83.183,00",023156-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",83183.0,Nissan
KICKS S 1.6 16V Flex 5p Aut.,8020,2020 Flex,2020.0,Flex,"R$ 79.212,00",023156-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",79212.0,Nissan
KICKS S 1.6 16V Flex 5p Aut.,8020,2019 Flex,2019.0,Flex,"R$ 77.032,00",023156-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",77032.0,Nissan
KICKS S 1.6 16V FlexStar 5p Mec.,7982,2021 Flex,2021.0,Flex,"R$ 83.984,00",023155-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",83984.0,Nissan
KICKS S 1.6 16V FlexStar 5p Mec.,7982,2020 Flex,2020.0,Flex,"R$ 77.294,00",023155-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",77294.0,Nissan
KICKS S 1.6 16V FlexStar 5p Mec.,7982,2019 Flex,2019.0,Flex,"R$ 75.320,00",023155-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",75320.0,Nissan
KICKS S Direct 1.6 16V Flex 5p Aut.,9594,2020 Flex,2020.0,Flex,"R$ 78.477,00",023158-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",78477.0,Nissan
KICKS S Direct 1.6 16V Flex 5p Aut.,9594,2019 Flex,2019.0,Flex,"R$ 76.154,00",023158-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",76154.0,Nissan
KICKS Sense 1.0 Turbo Flex Aut.,11502,2026 Flex,2026.0,Flex,"R$ 146.771,00",023194-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",146771.0,Nissan
KICKS Sense 1.6 16V Flex Aut.,9337,2024 Flex,2024.0,Flex,"R$ 106.000,00",023178-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",106000.0,Nissan
KICKS Sense 1.6 16V Flex Aut.,9337,2023 Flex,2023.0,Flex,"R$ 94.482,00",023178-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",94482.0,Nissan
KICKS Sense 1.6 16V Flex Aut.,9337,2022 Flex,2022.0,Flex,"R$ 90.446,00",023178-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",90446.0,Nissan
KICKS Sense 1.6 16V Flex Mec.,9338,2022 Flex,2022.0,Flex,"R$ 86.957,00",023179-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:52",86957.0,Nissan
KICKS SL 1.6 16V FlexStar 5p Aut.,7670,2021 Flex,2021.0,Flex,"R$ 90.858,00",023149-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",90858.0,Nissan
KICKS SL 1.6 16V FlexStar 5p Aut.,7670,2020 Flex,2020.0,Flex,"R$ 84.563,00",023149-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",84563.0,Nissan
KICKS SL 1.6 16V FlexStar 5p Aut.,7670,2019 Flex,2019.0,Flex,"R$ 82.372,00",023149-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",82372.0,Nissan
KICKS Special Ed. 1.6 16V Flex 5p Aut.,8867,2020 Flex,2020.0,Flex,"R$ 79.387,00",023165-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",79387.0,Nissan
KICKS Special Ed.1.6 16V Flex 5p Mec.,8927,2020 Flex,2020.0,Flex,"R$ 77.486,00",023166-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",77486.0,Nissan
KICKS SV 1.6 16V FlexStar 5p Aut.,7983,2021 Flex,2021.0,Flex,"R$ 86.379,00",023154-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",86379.0,Nissan
KICKS SV 1.6 16V FlexStar 5p Aut.,7983,2020 Flex,2020.0,Flex,"R$ 81.970,00",023154-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",81970.0,Nissan
KICKS SV 1.6 16V FlexStar 5p Aut.,7983,2019 Flex,2019.0,Flex,"R$ 79.970,00",023154-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",79970.0,Nissan
KICKS SV Limited 1.6 16V Flex 5p Aut.,7839,,,,,,,,,Nissan
KICKS UCL 1.6 16V Flex 5p Aut.,8637,2021 Flex,2021.0,Flex,"R$ 87.732,00",023162-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",87732.0,Nissan
KICKS UCL 1.6 16V Flex 5p Aut.,8637,2020 Flex,2020.0,Flex,"R$ 81.920,00",023162-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",81920.0,Nissan
KICKS UCL 1.6 16V Flex 5p Aut.,8637,2019 Flex,2019.0,Flex,"R$ 79.921,00",023162-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",79921.0,Nissan
KICKS XPlay 1.6 16V Flex Aut.,9633,2024 Flex,2024.0,Flex,"R$ 111.651,00",023182-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",111651.0,Nissan
KICKS XPlay 1.6 16V Flex Aut.,9633,2023 Flex,2023.0,Flex,"R$ 106.301,00",023182-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:53",106301.0,Nissan
KICKS XPlay 1.6 16V Flex Aut.,9633,2022 Flex,2022.0,Flex,"R$ 97.295,00",023182-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:54",97295.0,Nissan
Renegade 1.8 4x2 Flex 16V Aut.,11732,2021 Flex,2021.0,Flex,"R$ 76.661,00",017062-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:54",76661.0,Jeep
Renegade 1.8 4x2 Flex 16V Aut.,11732,2020 Flex,2020.0,Flex,"R$ 73.230,00",017062-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:54",73230.0,Jeep
Renegade 1.8 4x2 Flex 16V Aut.,11732,2019 Flex,2019.0,Flex,"R$ 70.969,00",017062-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:54",70969.0,Jeep
Renegade 1.8 4x2 Flex 16V Mec.,7306,,,,,,,,,Jeep
Renegade 75 Anos 1.8 4X2 Flex 16V Aut.,7702,,,,,,,,,Jeep
Renegade 75 Anos 2.0 4X4 TB Diesel Aut.,7703,,,,,,,,,Jeep
Renegade Altitude T270 1.3 TB Flex Aut.,11510,2026 Flex,2026.0,Flex,"R$ 118.221,00",017105-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:54",118221.0,Jeep
Renegade Custom 1.8 4x2 Flex 16V Mec.,8054,,,,,,,,,Jeep
Renegade Custom 2.0 4x4 TB Diesel Aut.,8055,,,,,,,,,Jeep
Renegade Lim. Edit. 1.8 4x2 Flex 16V Aut,7507,,,,,,,,,Jeep
Renegade Limited 1.8 4x2 Flex 16V Aut.,8056,2021 Flex,2021.0,Flex,"R$ 94.267,00",017053-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:54",94267.0,Jeep
Renegade Limited 1.8 4x2 Flex 16V Aut.,8056,2020 Flex,2020.0,Flex,"R$ 78.747,00",017053-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:54",78747.0,Jeep
Renegade Limited 1.8 4x2 Flex 16V Aut.,8056,2019 Flex,2019.0,Flex,"R$ 76.552,00",017053-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",76552.0,Jeep
Renegade Limited 2.0 4x4 TB Diesel Aut.,8057,,,,,,,,,Jeep
Renegade Lo. Night Eagle 1.3 TB Flex Aut,11137,2025 Flex,2025.0,Flex,"R$ 126.500,00",017102-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",126500.0,Jeep
Renegade Long. T270 1.3 TB 4x2 Flex Aut.,9745,2026 Flex,2026.0,Flex,"R$ 139.403,00",017088-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",139403.0,Jeep
Renegade Long. T270 1.3 TB 4x2 Flex Aut.,9745,2025 Flex,2025.0,Flex,"R$ 119.911,00",017088-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",119911.0,Jeep
Renegade Long. T270 1.3 TB 4x2 Flex Aut.,9745,2024 Flex,2024.0,Flex,"R$ 111.215,00",017088-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",111215.0,Jeep
Renegade Long. T270 1.3 TB 4x2 Flex Aut.,9745,2023 Flex,2023.0,Flex,"R$ 102.667,00",017088-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",102667.0,Jeep
Renegade Long. T270 1.3 TB 4x2 Flex Aut.,9745,2022 Flex,2022.0,Flex,"R$ 98.621,00",017088-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",98621.0,Jeep
Renegade Longitude 1.8 4x2 Flex 16V Aut.,7186,2021 Flex,2021.0,Flex,"R$ 82.394,00",017035-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",82394.0,Jeep
Renegade Longitude 1.8 4x2 Flex 16V Aut.,7186,2020 Flex,2020.0,Flex,"R$ 76.258,00",017035-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",76258.0,Jeep
Renegade Longitude 1.8 4x2 Flex 16V Aut.,7186,2019 Flex,2019.0,Flex,"R$ 73.709,00",017035-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",73709.0,Jeep
Renegade Longitude 2.0 4x4 TB Diesel Aut,7187,2021 Diesel,2021.0,Diesel,"R$ 97.177,00",017037-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",97177.0,Jeep
Renegade Longitude 2.0 4x4 TB Diesel Aut,7187,2020 Diesel,2020.0,Diesel,"R$ 93.857,00",017037-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",93857.0,Jeep
Renegade Longitude 2.0 4x4 TB Diesel Aut,7187,2019 Diesel,2019.0,Diesel,"R$ 89.890,00",017037-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:55",89890.0,Jeep
