Modelo,CodigoModelo,AnoLabel,AnoModelo,Combustivel,Valor,CodigoFipe,MesReferencia,DataConsulta,Valor_num,Marca
Polo GTS 1.4 TSI 16V Flex,8996,2021 Flex,2021.0,Flex,"R$ 107.255,00",005521-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:01",107255.0,VW - VolksWagen
Polo GTS 1.4 TSI 16V Flex,8996,2020 Flex,2020.0,Flex,"R$ 100.208,00",005521-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:02",100208.0,VW - VolksWagen
Polo Highline 200 TSI 1.0 Flex 12V Aut.,8069,2022 Flex,2022.0,Flex,"R$ 89.324,00",005476-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:02",89324.0,VW - VolksWagen
Polo Highline 200 TSI 1.0 Flex 12V Aut.,8069,2021 Flex,2021.0,Flex,"R$ 85.445,00",005476-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:02",85445.0,VW - VolksWagen
Polo Highline 200 TSI 1.0 Flex 12V Aut.,8069,2020 Flex,2020.0,Flex,"R$ 81.705,00",005476-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:02",81705.0,VW - VolksWagen
Polo Highline 200 TSI 1.0 Flex 12V Aut.,8069,2019 Flex,2019.0,Flex,"R$ 79.712,00",005476-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:02",79712.0,VW - VolksWagen
Polo Highline 200 TSI 1.0 Flex 12V Aut.,8069,2018 Flex,2018.0,Flex,"R$ 75.406,00",005476-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:02",75406.0,VW - VolksWagen
Polo Highline TSI 1.0 Flex 12V Aut.,10110,2026 Flex,2026.0,Flex,"R$ 114.509,00",005536-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:03",114509.0,VW - VolksWagen
Polo Highline TSI 1.0 Flex 12V Aut.,10110,2025 Flex,2025.0,Flex,"R$ 107.636,00",005536-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:03",107636.0,VW - VolksWagen
Polo Highline TSI 1.0 Flex 12V Aut.,10110,2024 Flex,2024.0,Flex,"R$ 97.965,00",005536-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:03",97965.0,VW - VolksWagen
Polo Highline TSI 1.0 Flex 12V Aut.,10110,2023 Flex,2023.0,Flex,"R$ 94.627,00",005536-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:03",94627.0,VW - VolksWagen
Polo I MOTION 1.6 Total Flex  5p,4989,,,,,,,,,VW - VolksWagen
Polo Next 1.6 Mi 101cv 8V 5p,2533,,,,,,,,,VW - VolksWagen
Polo Robust 1.0 Flex 12V 5p,11778,2026 Flex,2026.0,Flex,"R$ 83.390,00",005550-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:04",83390.0,VW - VolksWagen
Polo Robust 1.0 Flex 12V 5p,11778,2025 Flex,2025.0,Flex,"R$ 79.251,00",005550-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:04",79251.0,VW - VolksWagen
Polo Sed. COMFORT. 1.6 Mi Tot. Flex 8v,3982,,,,,,,,,VW - VolksWagen
Polo Sed./Sed. COMF. 2.0/2.0 Flex 8V 4p,2536,,,,,,,,,VW - VolksWagen
Polo Sed.COMFORT. I MOTION 1.6 T.Flex 4p,4990,,,,,,,,,VW - VolksWagen
Polo Sedan 1.6 Mi 101cv 8V 4p,2534,,,,,,,,,VW - VolksWagen
Polo Sedan 1.6 Mi Total Flex 8V 4p,2535,,,,,,,,,VW - VolksWagen
Polo Sedan Evidence 1.6 Mi T.Flex 8v 4p,2537,,,,,,,,,VW - VolksWagen
Polo Sedan I MOTION  1.6 Total Flex  4p,4991,,,,,,,,,VW - VolksWagen
Polo Sense TSI 1.0 Flex 12V Aut,10994,2026 Flex,2026.0,Flex,"R$ 97.589,00",005513-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:06",97589.0,VW - VolksWagen
Polo Sense TSI 1.0 Flex 12V Aut,10994,2025 Flex,2025.0,Flex,"R$ 91.869,00",005513-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:06",91869.0,VW - VolksWagen
Polo Sense TSI 1.0 Flex 12V Aut,10994,2024 Flex,2024.0,Flex,"R$ 81.183,00",005513-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:06",81183.0,VW - VolksWagen
Polo Sense TSI 1.0 Flex 12V Aut,10994,2021 Flex,2021.0,Flex,"R$ 75.952,00",005513-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:06",75952.0,VW - VolksWagen
Polo Sense TSI 1.0 Flex 12V Aut,10994,2020 Flex,2020.0,Flex,"R$ 73.757,00",005513-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:06",73757.0,VW - VolksWagen
Polo Sense TSI 1.0 Flex 12V Aut,10994,2019 Flex,2019.0,Flex,"R$ 69.448,00",005513-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:06",69448.0,VW - VolksWagen
Polo SPORTLINE 1.6 Mi Total Flex 8V 5p,3983,,,,,,,,,VW - VolksWagen
Polo Sportline 2.0 Mi Total Flex 8V 5p,5654,,,,,,,,,VW - VolksWagen
Polo SPORTLINE I MOTION 1.6 T.Flex 5p,4992,,,,,,,,,VW - VolksWagen
Polo Track 1.0 Flex 12V 5p,10176,2026 Flex,2026.0,Flex,"R$ 80.825,00",005540-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:07",80825.0,VW - VolksWagen
Polo Track 1.0 Flex 12V 5p,10176,2025 Flex,2025.0,Flex,"R$ 76.026,00",005540-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:07",76026.0,VW - VolksWagen
Polo Track 1.0 Flex 12V 5p,10176,2024 Flex,2024.0,Flex,"R$ 69.610,00",005540-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:08",69610.0,VW - VolksWagen
Polo Track 1.0 Flex 12V 5p,10176,2023 Flex,2023.0,Flex,"R$ 66.393,00",005540-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:08",66393.0,VW - VolksWagen
Polo Track First Edition 1.0 Flex 12V 5p,10406,2023 Flex,2023.0,Flex,"R$ 76.068,00",005545-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:08",76068.0,VW - VolksWagen
Polo Track Rock in Rio 1.0 Flex 12V 5p,11082,2025 Flex,2025.0,Flex,"R$ 79.020,00",005549-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:08",79020.0,VW - VolksWagen
VOYAGE  Trendline 1.0 T.Flex 8V 4p,6808,,,,,,,,,VW - VolksWagen
VOYAGE 1.0 Flex 12V 4p,8325,2023 Flex,2023.0,Flex,"R$ 60.211,00",005492-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:09",60211.0,VW - VolksWagen
VOYAGE 1.0 Flex 12V 4p,8325,2022 Flex,2022.0,Flex,"R$ 54.721,00",005492-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:09",54721.0,VW - VolksWagen
VOYAGE 1.0 Flex 12V 4p,8325,2021 Flex,2021.0,Flex,"R$ 49.278,00",005492-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:09",49278.0,VW - VolksWagen
VOYAGE 1.0 Flex 12V 4p,8325,2020 Flex,2020.0,Flex,"R$ 44.321,00",005492-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:10",44321.0,VW - VolksWagen
VOYAGE 1.0 Flex 12V 4p,8325,2019 Flex,2019.0,Flex,"R$ 43.240,00",005492-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:10",43240.0,VW - VolksWagen
VOYAGE 1.0/1.0 City Mi Total Flex 8V 4p,4752,,,,,,,,,VW - VolksWagen
VOYAGE 1.6 MSI Flex 16V 4p Aut.,8464,2022 Flex,2022.0,Flex,"R$ 65.222,00",005501-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:11",65222.0,VW - VolksWagen
VOYAGE 1.6 MSI Flex 16V 4p Aut.,8464,2021 Flex,2021.0,Flex,"R$ 62.375,00",005501-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:11",62375.0,VW - VolksWagen
VOYAGE 1.6 MSI Flex 16V 4p Aut.,8464,2020 Flex,2020.0,Flex,"R$ 60.853,00",005501-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:11",60853.0,VW - VolksWagen
VOYAGE 1.6 MSI Flex 16V 4p Aut.,8464,2019 Flex,2019.0,Flex,"R$ 59.368,00",005501-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:11",59368.0,VW - VolksWagen
VOYAGE 1.6 MSI Flex 8V 4p,8326,2022 Flex,2022.0,Flex,"R$ 60.022,00",005493-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:11",60022.0,VW - VolksWagen
VOYAGE 1.6 MSI Flex 8V 4p,8326,2021 Flex,2021.0,Flex,"R$ 49.727,00",005493-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:12",49727.0,VW - VolksWagen
VOYAGE 1.6 MSI Flex 8V 4p,8326,2020 Flex,2020.0,Flex,"R$ 48.514,00",005493-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:12",48514.0,VW - VolksWagen
VOYAGE 1.6 MSI Flex 8V 4p,8326,2019 Flex,2019.0,Flex,"R$ 47.330,00",005493-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:12",47330.0,VW - VolksWagen
VOYAGE 1.6/1.6 City  Mi Total Flex 8V 4p,4753,,,,,,,,,VW - VolksWagen
VOYAGE C/CL/Fox 1.6,2571,,,,,,,,,VW - VolksWagen
VOYAGE CL 1.8,2572,,,,,,,,,VW - VolksWagen
VOYAGE COMF/Highli. 1.6 T.Flex 8V 4p,4754,2018 Flex,2018.0,Flex,"R$ 48.560,00",005280-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:13",48560.0,VW - VolksWagen
VOYAGE Comfortline  1.0 T.Flex 8V 4p,6810,,,,,,,,,VW - VolksWagen
VOYAGE Comfortline 1.0 T.Flex 12V 4p,7523,2018 Flex,2018.0,Flex,"R$ 49.313,00",005458-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:14",49313.0,VW - VolksWagen
VOYAGE Evidence 1.6 Total Flex 8V 4p,6811,,,,,,,,,VW - VolksWagen
VOYAGE GL 1.8 4p (Argentino),2573,,,,,,,,,VW - VolksWagen
VOYAGE GL/ Special 1.6/ 1.8,2574,,,,,,,,,VW - VolksWagen
VOYAGE I MOTION  Trendline 1.6 T.Flex 8V,6812,,,,,,,,,VW - VolksWagen
VOYAGE I MOTION 1.6 Mi Total Flex 8V,5116,,,,,,,,,VW - VolksWagen
VOYAGE I MOTION COMF/Hghli.1.6 T.Flex 8V,5117,2018 Flex,2018.0,Flex,"R$ 50.100,00",005313-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:16",50100.0,VW - VolksWagen
VOYAGE I MOTION Evidence 1.6 T.Flex 8V,6813,,,,,,,,,VW - VolksWagen
VOYAGE I MOTION TREND 1.6 Mi T. Flex 8V,5118,,,,,,,,,VW - VolksWagen
VOYAGE L/LS/Plus/GLS/S/Sport/Super L.Ang,2575,,,,,,,,,VW - VolksWagen
VOYAGE SELEÇÃO 1.0 Mi Total Flex 8V 4p,6671,,,,,,,,,VW - VolksWagen
VOYAGE SELEÇÃO 1.6 I MOTION T.Flex 8V 4p,6672,,,,,,,,,VW - VolksWagen
VOYAGE SELEÇÃO 1.6 Total Flex 8V 4p,6673,,,,,,,,,VW - VolksWagen
VOYAGE TREND 1.6 Mi Total Flex 8V 4p,4755,,,,,,,,,VW - VolksWagen
VOYAGE Trendline 1.0 T.Flex 12V 4p,7524,2018 Flex,2018.0,Flex,"R$ 43.032,00",005457-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:17",43032.0,VW - VolksWagen
VOYAGE Trendline 1.6 T.Flex 8V 4p,6809,2018 Flex,2018.0,Flex,"R$ 43.720,00",005380-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:18",43720.0,VW - VolksWagen
CROSSFOX  1.6 T. Flex 16V 5p,7077,2018 Flex,2018.0,Flex,"R$ 59.742,00",005418-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:18",59742.0,VW - VolksWagen
CROSSFOX  I MOTION 1.6 T. Flex 16V 5p,7078,2018 Flex,2018.0,Flex,"R$ 62.717,00",005419-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:18",62717.0,VW - VolksWagen
CROSSFOX 1.6 Mi Total Flex 8V 5p,2368,,,,,,,,,VW - VolksWagen
CROSSFOX I MOTION 1.6 Mi T. Flex 8V 5p,5983,,,,,,,,,VW - VolksWagen
Fox 1.0 Mi Total Flex 8V 3p,5082,,,,,,,,,VW - VolksWagen
Fox 1.0 Mi Total Flex 8V 5p,5083,,,,,,,,,VW - VolksWagen
Fox 1.6 Mi I MOTION Total Flex 8V 5p,5084,,,,,,,,,VW - VolksWagen
Fox 1.6 Mi Total Flex 8V 5p,5085,,,,,,,,,VW - VolksWagen
Fox BLUEMOTION 1.0 Mi Total Flex 12V 3p,6548,,,,,,,,,VW - VolksWagen
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p,6549,,,,,,,,,VW - VolksWagen
Fox BlueMotion 1.6 Mi Total Flex 3p.,6039,,,,,,,,,VW - VolksWagen
Fox BlueMotion 1.6 Mi Total Flex 5p.,6040,,,,,,,,,VW - VolksWagen
Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 5p,2370,,,,,,,,,VW - VolksWagen
Fox City 1.0Mi/ 1.0Mi Total Flex 8V 3p,2371,,,,,,,,,VW - VolksWagen
Fox Comfortline 1.0 Flex 12V 5p,7269,,,,,,,,,VW - VolksWagen
Fox Comfortline 1.0 Flex 8V 5p,6934,,,,,,,,,VW - VolksWagen
Fox Comfortline 1.6 Flex 8V 5p,6935,2018 Flex,2018.0,Flex,"R$ 53.182,00",005405-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:21",53182.0,VW - VolksWagen
Fox Comfortline I Motion 1.6 Flex 8V 5p,6936,2018 Flex,2018.0,Flex,"R$ 53.487,00",005404-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:21",53487.0,VW - VolksWagen
Fox Connect 1.6 Flex 8V 5p,8112,2022 Flex,2022.0,Flex,"R$ 65.619,00",005481-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:21",65619.0,VW - VolksWagen
Fox Connect 1.6 Flex 8V 5p,8112,2021 Flex,2021.0,Flex,"R$ 62.333,00",005481-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:22",62333.0,VW - VolksWagen
Fox Connect 1.6 Flex 8V 5p,8112,2020 Flex,2020.0,Flex,"R$ 60.812,00",005481-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:22",60812.0,VW - VolksWagen
Fox Connect 1.6 Flex 8V 5p,8112,2019 Flex,2019.0,Flex,"R$ 55.678,00",005481-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:22",55678.0,VW - VolksWagen
Fox Connect 1.6 Flex 8V 5p,8112,2018 Flex,2018.0,Flex,"R$ 53.326,00",005481-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:22",53326.0,VW - VolksWagen
Fox Connect I Motion 1.6 Flex 8V 5p,8133,2019 Flex,2019.0,Flex,"R$ 56.021,00",005482-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:22",56021.0,VW - VolksWagen
Fox Connect I Motion 1.6 Flex 8V 5p,8133,2018 Flex,2018.0,Flex,"R$ 54.621,00",005482-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:22",54621.0,VW - VolksWagen
Fox extreme 1.6 Mi Total Flex 8V 5p,4668,,,,,,,,,VW - VolksWagen
Fox Highline I MOTION 1.6 Flex 16V 5p,6937,2018 Flex,2018.0,Flex,"R$ 55.490,00",005402-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:23",55490.0,VW - VolksWagen
Fox Highline1.6 Flex 16V 5p,6938,2018 Flex,2018.0,Flex,"R$ 55.159,00",005403-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:23",55159.0,VW - VolksWagen
Fox PEPPER 1.6 Flex 16V 5p,7172,2018 Flex,2018.0,Flex,"R$ 59.227,00",005421-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:23",59227.0,VW - VolksWagen
Fox PEPPER I MOTION 1.6 Flex 16V 5p,7173,2018 Flex,2018.0,Flex,"R$ 61.114,00",005422-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:24",61114.0,VW - VolksWagen
Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 3p,2372,,,,,,,,,VW - VolksWagen
Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2373,,,,,,,,,VW - VolksWagen
Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 3p,2374,,,,,,,,,VW - VolksWagen
Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p,2375,,,,,,,,,VW - VolksWagen
Fox PRIME/Hghi. IMOTION 1.6 T.Flex 8V 5p,5087,,,,,,,,,VW - VolksWagen
Fox PRIME/Higli. 1.6 Total Flex 8V 5p,5086,,,,,,,,,VW - VolksWagen
Fox Rock in Rio 1.6 Mi Total Flex 8V 5p,5599,,,,,,,,,VW - VolksWagen
Fox Route 1.0 Mi Total Flex 8V 3p,4349,,,,,,,,,VW - VolksWagen
Fox Route 1.0 Mi Total Flex 8V 5p,4350,,,,,,,,,VW - VolksWagen
Fox Route 1.6 Mi Total Flex 8V 3p,4351,,,,,,,,,VW - VolksWagen
Fox Route 1.6 Mi Total Flex 8V 5p,4352,,,,,,,,,VW - VolksWagen
Fox RUN 1.6 Flex 8V 5p,7637,,,,,,,,,VW - VolksWagen
Fox SELEÇÃO 1.0 Total Flex 8V 5p,6667,,,,,,,,,VW - VolksWagen
Fox SELEÇÃO 1.6 Total Flex 8V 5p,6668,,,,,,,,,VW - VolksWagen
Fox SELEÇÃO IMOTION 1.6 Mi T. Flex 8V 5p,6784,,,,,,,,,VW - VolksWagen
Fox Sportline/Sports 1.0 Tot.Flex 8V 4p,2379,,,,,,,,,VW - VolksWagen
Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p,2376,,,,,,,,,VW - VolksWagen
Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p,2377,,,,,,,,,VW - VolksWagen
Fox Sportline/Sports 1.6/1.6 Tot.Flex 4p,2378,,,,,,,,,VW - VolksWagen
Fox SUNRISE 1.0 Mi Total Flex 8V 5p,4928,,,,,,,,,VW - VolksWagen
Fox TRACK 1.0 Flex 12V 5p,7410,2018 Flex,2018.0,Flex,"R$ 55.746,00",005444-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:27",55746.0,VW - VolksWagen
Fox Trendline 1.0 Flex 12V 5p,7295,2018 Flex,2018.0,Flex,"R$ 52.374,00",005434-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:27",52374.0,VW - VolksWagen
Fox Trendline 1.0 Flex 8V 5p,6939,,,,,,,,,VW - VolksWagen
Fox Trendline 1.6 Flex 8V 5p,6940,2018 Flex,2018.0,Flex,"R$ 54.453,00",005406-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:28",54453.0,VW - VolksWagen
Fox Xtreme 1.6 Flex 8V 5p,8113,2022 Flex,2022.0,Flex,"R$ 70.398,00",005480-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:28",70398.0,VW - VolksWagen
Fox Xtreme 1.6 Flex 8V 5p,8113,2021 Flex,2021.0,Flex,"R$ 67.837,00",005480-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:28",67837.0,VW - VolksWagen
Fox Xtreme 1.6 Flex 8V 5p,8113,2020 Flex,2020.0,Flex,"R$ 63.742,00",005480-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:28",63742.0,VW - VolksWagen
Fox Xtreme 1.6 Flex 8V 5p,8113,2019 Flex,2019.0,Flex,"R$ 61.480,00",005480-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:29",61480.0,VW - VolksWagen
Fox Xtreme 1.6 Flex 8V 5p,8113,2018 Flex,2018.0,Flex,"R$ 59.980,00",005480-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:29",59980.0,VW - VolksWagen
SPACEFOX  SPORTLINE/HIGHLINE 1.6 T.Flex,4729,,,,,,,,,VW - VolksWagen
SPACEFOX  TREND I MOTION 1.6 T. Flex 8V,5314,,,,,,,,,VW - VolksWagen
SPACEFOX 1.6 Trendline I MOT. T.Flex 8V,7321,2019 Flex,2019.0,Flex,"R$ 53.632,00",005442-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:29",53632.0,VW - VolksWagen
SPACEFOX 1.6 Trendline I MOT. T.Flex 8V,7321,2018 Flex,2018.0,Flex,"R$ 51.062,00",005442-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:29",51062.0,VW - VolksWagen
SPACEFOX 1.6 Trendline Total Flex 8v 5p,7322,2019 Flex,2019.0,Flex,"R$ 51.972,00",005441-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:30",51972.0,VW - VolksWagen
SPACEFOX 1.6 Trendline Total Flex 8v 5p,7322,2018 Flex,2018.0,Flex,"R$ 50.436,00",005441-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:30",50436.0,VW - VolksWagen
SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,4007,,,,,,,,,VW - VolksWagen
SPACEFOX COMF. I MOTION 1.6 Flex 8V 5p,7217,2018 Flex,2018.0,Flex,"R$ 56.087,00",005423-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:30",56087.0,VW - VolksWagen
SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,4008,2018 Flex,2018.0,Flex,"R$ 55.361,00",005250-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:30",55361.0,VW - VolksWagen
SPACEFOX HIGHLINE 1.6 T.Flex 16V,7237,2018 Flex,2018.0,Flex,"R$ 56.309,00",005429-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:31",56309.0,VW - VolksWagen
SPACEFOX HIGHLINE I MOT. 1.6 T.Flex 16V,7238,2018 Flex,2018.0,Flex,"R$ 56.422,00",005428-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:31",56422.0,VW - VolksWagen
SPACEFOX Route 1.6 Mi T.Flex 5p,4836,,,,,,,,,VW - VolksWagen
SPACEFOX SPORTLINE/HIGHLINE I MOTION 1.6,5315,,,,,,,,,VW - VolksWagen
Grand Saveiro Xtreme/Street  1.6/1.8/2.0,2456,,,,,,,,,VW - VolksWagen
Saveiro 1.6 Mi Total Flex 8V CE,5009,,,,,,,,,VW - VolksWagen
Saveiro 1.6 Mi/ 1.6 Mi Total Flex 8V,2553,,,,,,,,,VW - VolksWagen
Saveiro 1.6 Mi/ 1.6Mi City Total Flex 8V,2554,,,,,,,,,VW - VolksWagen
Saveiro 1.8 Mi,2555,,,,,,,,,VW - VolksWagen
Saveiro 2.0 Mi,2556,,,,,,,,,VW - VolksWagen
Saveiro City 1.8 Mi Total Flex 8V,2557,,,,,,,,,VW - VolksWagen
Saveiro CL 1.6 Mi / CL/ C 1.6,2558,,,,,,,,,VW - VolksWagen
Saveiro CL/ Summer 1.8 Mi e 1.8,2559,,,,,,,,,VW - VolksWagen
Saveiro CROSS 1.6 Mi Total Flex 8V CE,5195,,,,,,,,,VW - VolksWagen
Saveiro CROSS 1.6 T. Flex 16V CE,6801,2018 Flex,2018.0,Flex,"R$ 79.786,00",005388-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:34",79786.0,VW - VolksWagen
Saveiro CROSS 1.6 T.Flex 16V CD,6941,2023 Flex,2023.0,Flex,"R$ 92.417,00",005408-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:34",92417.0,VW - VolksWagen
Saveiro CROSS 1.6 T.Flex 16V CD,6941,2022 Flex,2022.0,Flex,"R$ 88.635,00",005408-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:34",88635.0,VW - VolksWagen
Saveiro CROSS 1.6 T.Flex 16V CD,6941,2021 Flex,2021.0,Flex,"R$ 86.033,00",005408-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:35",86033.0,VW - VolksWagen
Saveiro CROSS 1.6 T.Flex 16V CD,6941,2020 Flex,2020.0,Flex,"R$ 83.934,00",005408-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:35",83934.0,VW - VolksWagen
Saveiro CROSS 1.6 T.Flex 16V CD,6941,2019 Flex,2019.0,Flex,"R$ 81.886,00",005408-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:35",81886.0,VW - VolksWagen
Saveiro CROSS 1.6 T.Flex 16V CD,6941,2018 Flex,2018.0,Flex,"R$ 79.888,00",005408-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:35",79888.0,VW - VolksWagen
Saveiro CROSSOVER 1.6 Mi Total Flex 8V,3962,,,,,,,,,VW - VolksWagen
Saveiro CROSSOVER 1.8 Mi 8V,2560,,,,,,,,,VW - VolksWagen
Saveiro CROSSOVER 1.8 Mi Total Flex 8V,2561,,,,,,,,,VW - VolksWagen
Saveiro Diesel (todas),2562,,,,,,,,,VW - VolksWagen
Saveiro Extreme 1.6 Flex 16V CD,10832,2026 Flex,2026.0,Flex,"R$ 116.924,00",005546-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:36",116924.0,VW - VolksWagen
Saveiro Extreme 1.6 Flex 16V CD,10832,2025 Flex,2025.0,Flex,"R$ 108.692,00",005546-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:36",108692.0,VW - VolksWagen
Saveiro Extreme 1.6 Flex 16V CD,10832,2024 Flex,2024.0,Flex,"R$ 103.722,00",005546-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:36",103722.0,VW - VolksWagen
Saveiro FUN 1.8 99cv/ City e S.Surf  1.6,2563,,,,,,,,,VW - VolksWagen
Saveiro GL 1.8Mi e 1.6/GL/LS/S/ Sunset,2564,,,,,,,,,VW - VolksWagen
Saveiro Highline 1.6 T. Flex 8V CD,6942,2018 Flex,2018.0,Flex,"R$ 73.000,00",005409-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:37",73000.0,VW - VolksWagen
Saveiro Pepper 1.6 Flex 8V CD,8026,2019 Flex,2019.0,Flex,"R$ 73.973,00",005475-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:37",73973.0,VW - VolksWagen
Saveiro Pepper 1.6 Flex 8V CD,8026,2018 Flex,2018.0,Flex,"R$ 72.168,00",005475-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:37",72168.0,VW - VolksWagen
Saveiro Pepper 1.6 Flex 8V CE,8027,2019 Flex,2019.0,Flex,"R$ 72.791,00",005474-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 02:37",72791.0,VW - VolksWagen
